"center","left","right","steering","x","x1","velocity"
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_22_365.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_22_365.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_22_365.jpg,0,1,0,30.19019
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_22_436.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_22_436.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_22_436.jpg,0,1,0,30.19025
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_22_515.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_22_515.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_22_515.jpg,0,1,0,30.19031
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_22_581.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_22_581.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_22_581.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_22_649.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_22_649.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_22_649.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_22_731.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_22_731.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_22_731.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_22_800.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_22_800.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_22_800.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_22_871.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_22_871.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_22_871.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_22_946.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_22_946.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_22_946.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_022.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_022.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_022.jpg,0,1,0,30.1903
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_089.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_089.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_089.jpg,0,1,0,30.19032
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_157.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_157.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_157.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_251.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_251.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_251.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_326.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_326.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_326.jpg,0,1,0,30.19034
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_402.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_402.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_402.jpg,-0.1,1,0,30.18764
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_471.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_471.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_471.jpg,-0.25,1,0,30.17474
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_541.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_541.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_541.jpg,0,1,0,30.18115
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_607.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_607.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_607.jpg,0,1,0,30.18899
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_682.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_682.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_682.jpg,0,1,0,30.18997
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_752.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_752.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_752.jpg,0,1,0,30.19023
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_833.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_833.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_833.jpg,-0.15,1,0,30.18532
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_900.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_900.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_900.jpg,-0.3,1,0,30.17046
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_23_973.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_23_973.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_23_973.jpg,0,1,0,30.18988
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_041.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_041.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_041.jpg,0,1,0,30.19012
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_114.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_114.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_114.jpg,-0.1,1,0,30.18871
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_189.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_189.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_189.jpg,-0.25,1,0,30.17633
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_262.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_262.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_262.jpg,0,1,0,30.18896
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_334.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_334.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_334.jpg,0,1,0,30.19013
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_409.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_409.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_409.jpg,0,1,0,30.19025
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_477.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_477.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_477.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_551.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_551.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_551.jpg,0,1,0,30.18893
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_620.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_620.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_620.jpg,0,1,0,30.19012
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_702.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_702.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_702.jpg,0,1,0,30.19018
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_784.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_784.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_784.jpg,0,1,0,30.1885
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_865.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_865.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_865.jpg,0,1,0,30.19001
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_24_932.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_24_932.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_24_932.jpg,0,1,0,30.19005
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_002.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_002.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_002.jpg,0,1,0,30.19003
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_069.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_069.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_069.jpg,0,1,0,30.19
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_138.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_138.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_138.jpg,0,1,0,30.19
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_209.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_209.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_209.jpg,0.1,1,0,30.18758
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_282.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_282.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_282.jpg,0.3,1,0,30.16952
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_352.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_352.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_352.jpg,0,1,0,30.18788
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_433.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_433.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_433.jpg,0,1,0,30.18982
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_501.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_501.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_501.jpg,0.05,1,0,30.19001
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_570.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_570.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_570.jpg,0.2,1,0,30.18205
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_647.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_647.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_647.jpg,0,1,0,30.18996
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_715.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_715.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_715.jpg,0,1,0,30.19004
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_782.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_782.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_782.jpg,0,1,0,30.19029
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_860.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_860.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_860.jpg,0,1,0,30.19023
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_25_941.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_25_941.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_25_941.jpg,-0.2,1,0,30.17896
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_013.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_013.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_013.jpg,0,1,0,30.18944
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_093.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_093.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_093.jpg,0,1,0,30.19071
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_166.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_166.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_166.jpg,0,1,0,30.19057
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_256.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_256.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_256.jpg,0,1,0,30.19053
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_331.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_331.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_331.jpg,0,1,0,30.19052
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_412.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_412.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_412.jpg,0,1,0,30.19051
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_490.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_490.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_490.jpg,-0.1,1,0,30.18777
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_568.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_568.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_568.jpg,-0.3,1,0,30.16904
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_651.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_651.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_651.jpg,0,1,0,30.18992
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_720.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_720.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_720.jpg,0,1,0,30.19027
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_800.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_800.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_800.jpg,0,1,0,30.19035
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_868.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_868.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_868.jpg,0,1,0,30.19035
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_26_943.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_26_943.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_26_943.jpg,0,1,0,30.19036
C:\python\keras\self_driving\beta_simulator_windows\data\IMG\center_2018_11_27_21_20_27_013.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\left_2018_11_27_21_20_27_013.jpg,C:\python\keras\self_driving\beta_simulator_windows\data\IMG\right_2018_11_27_21_20_27_013.jpg,0,1,0,30.19033
